区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
西湖区,https://nc.lianjia.com/ershoufang/103106230980.html,楼层好 视野开阔 采光好 户型端正 交通便利,3室2厅,135.6,南,精装,中楼层,板楼,180.0,13275
西湖区,https://nc.lianjia.com/ershoufang/103106206505.html,井冈山大道清爽两房  总价低 无压力 采光好,2室1厅,66.4,南,简装,高楼层,暂无数据,40.0,6025
西湖区,https://nc.lianjia.com/ershoufang/103113945012.html,户型经典，停车方便，有院子门卫生活便捷,1室1厅,43.77,南,精装,高楼层,塔楼,45.0,10282
西湖区,https://nc.lianjia.com/ershoufang/103106514373.html,诚心出售 价格合适 适合居住 交通便利,2室1厅,72.18,南,简装,中楼层,塔楼,82.0,11361
西湖区,https://nc.lianjia.com/ershoufang/103116301681.html,桃苑一区 居家装修3房 看房方便 诚心出售 中间楼层,3室2厅,103.87,南,简装,中楼层,暂无数据,100.0,9628
西湖区,https://nc.lianjia.com/ershoufang/103118094132.html,丁公路，岔道口西路，户型好，地段好，出入方便,2室2厅,85.22,南,精装,高楼层,暂无数据,56.0,6572
西湖区,https://nc.lianjia.com/ershoufang/103126037658.html,诚心卖  小区物业好  光线好  靠地铁,3室1厅,101.18,南,简装,高楼层,板楼,180.0,17791
西湖区,https://nc.lianjia.com/ershoufang/103128487750.html,八一广场旁 小两室一厅 精美装修拎包入住无压力,2室1厅,43.21,南,精装,中楼层,暂无数据,44.6,10322
西湖区,https://nc.lianjia.com/ershoufang/103126727223.html,地铁口 朝阳新城 精装修 业主急售 赣江公园旁,3室2厅,89.16,南,精装,高楼层,板塔结合,125.0,14020
西湖区,https://nc.lianjia.com/ershoufang/103126389741.html,老福山 二 十 九 中老师宿舍 地理位置优越，出行便利,2室2厅,85.59,南,精装,高楼层,暂无数据,83.0,9698
西湖区,https://nc.lianjia.com/ershoufang/103134180584.html,外国语精装修桃苑站小洋房，封闭小区,2室2厅,99.0,南,精装,高楼层,板楼,108.0,10910
西湖区,https://nc.lianjia.com/ershoufang/103129739533.html,恒辉花园中间楼层，格局通透全天太阳,2室2厅,112.5,南,精装,中楼层,塔楼,99.0,8800
西湖区,https://nc.lianjia.com/ershoufang/103128581436.html,桃苑外国语旁 苑中园复式楼 带露台 实际面积大,其他,132.04,南,简装,高楼层,板楼,135.0,10225
西湖区,https://nc.lianjia.com/ershoufang/103126371197.html,单位宿舍，一楼，八一馆地铁口。2室出售。,2室1厅,67.32,南,简装,低楼层,暂无数据,60.0,8913
西湖区,https://nc.lianjia.com/ershoufang/103127976156.html,自己装修可拎包中高楼层配套齐全,1室1厅,36.51,南,精装,高楼层,板塔结合,46.0,12600
西湖区,https://nc.lianjia.com/ershoufang/103128787231.html,配套齐全，生活方便。适合居家。楼下地铁,3室1厅,89.16,南,毛坯,低楼层,板塔结合,121.0,13572
西湖区,https://nc.lianjia.com/ershoufang/103114498440.html,近地铁万寿宫 生活便利 看房提前约,2室1厅,54.21,南,简装,高楼层,暂无数据,41.0,7564
西湖区,https://nc.lianjia.com/ershoufang/103124654129.html,桃苑满五年 停车方便 有地铁 配套全,2室2厅,104.92,南,简装,高楼层,板楼,82.0,7816
西湖区,https://nc.lianjia.com/ershoufang/103118836517.html,户型方正，出行方便，居住方便舒适！,3室2厅,132.18,南,简装,低楼层,板塔结合,146.0,11046
西湖区,https://nc.lianjia.com/ershoufang/103110754043.html,高楼层风景好，户型端正，交通方便,1室1厅,54.54,南,精装,高楼层,板塔结合,70.0,12835
西湖区,https://nc.lianjia.com/ershoufang/103121386559.html,"医院、教学交通 齐全,面积合适总价低户型端正,格局好",2室2厅,66.42,南,简装,高楼层,暂无数据,45.0,6776
西湖区,https://nc.lianjia.com/ershoufang/103113331391.html,地铁口 苏宁广场  户型方正 诚心出售,2室1厅,70.43,南,精装,中楼层,暂无数据,60.0,8520
西湖区,https://nc.lianjia.com/ershoufang/103115321179.html,三眼井  两室一厅  出入方便  房东急售,2室1厅,72.91,南,简装,中楼层,暂无数据,60.0,8230
西湖区,https://nc.lianjia.com/ershoufang/103132274353.html,朝阳精装三房，户型方正，房东诚心出售,3室1厅,101.78,南,精装,低楼层,板楼,170.0,16703
西湖区,https://nc.lianjia.com/ershoufang/103115478436.html,抚河公园  四号地铁口   环境优美 房东急售,2室2厅,90.81,南,简装,高楼层,暂无数据,80.0,8810
西湖区,https://nc.lianjia.com/ershoufang/103123209708.html,船山路广润门小区，太阳光线好，总价29万，随时可看房,1室1厅,39.17,南,精装,高楼层,板塔结合,28.0,7149
西湖区,https://nc.lianjia.com/ershoufang/103129672078.html,广润门三区精装大两房诚意出售！,2室2厅,81.13,南,精装,中楼层,板楼,75.0,9245
西湖区,https://nc.lianjia.com/ershoufang/103122100221.html,中间楼层 出入方便 近地铁 生活配套齐全,3室2厅,135.13,南,精装,中楼层,塔楼,130.0,9621
西湖区,https://nc.lianjia.com/ershoufang/103118971449.html,赣江边，地铁口，滕王阁旁边，通透2房,2室2厅,113.64,南,简装,低楼层,板塔结合,125.0,11000
西湖区,https://nc.lianjia.com/ershoufang/103120487825.html,房东诚心出售看房方便 产权清晰 交通方便 地理位置好,2室1厅,63.93,东,简装,中楼层,板楼,44.8,7008
西湖区,https://nc.lianjia.com/ershoufang/103133751941.html,总价低，首付低，生活交通便利，配套完善,1室0厅,37.83,北,简装,中楼层,板楼,40.0,10574
西湖区,https://nc.lianjia.com/ershoufang/103125812238.html,地理位置好，小区已整改，离八一广场800米,2室2厅,98.77,南,精装,高楼层,暂无数据,69.0,6986
西湖区,https://nc.lianjia.com/ershoufang/103119087635.html,此房已满5年，采光通风好，业主诚售，看房随时,2室1厅,52.76,南,毛坯,高楼层,板楼,40.0,7582
西湖区,https://nc.lianjia.com/ershoufang/103106915319.html,业主诚心出售 交通便捷 采光好 价格合适,1室1厅,50.19,南,简装,高楼层,暂无数据,40.0,7970
西湖区,https://nc.lianjia.com/ershoufang/103129459674.html,70年住宅产权，楼层好，户型正，配套全,3室2厅,138.95,南,简装,高楼层,板楼,136.0,9788
西湖区,https://nc.lianjia.com/ershoufang/103123124344.html,桃苑大街 远东国际花园 户型方正 阳光充足,1室1厅,70.18,南,简装,中楼层,板楼,80.0,11400
西湖区,https://nc.lianjia.com/ershoufang/103137424729.html,一线江景楼层好新装修写字楼出售,1室1厅,45.11,南,精装,中楼层,塔楼,32.0,7094
西湖区,https://nc.lianjia.com/ershoufang/103128362190.html,光线无挡 出入便利 总价低 房东诚心出售 地铁口,2室1厅,70.27,南,简装,低楼层,暂无数据,61.0,8681
西湖区,https://nc.lianjia.com/ershoufang/103129697025.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,1室1厅,55.4,南,简装,低楼层,板楼,50.0,9026
西湖区,https://nc.lianjia.com/ershoufang/103118004413.html,房东真实在售。交通便利，四号地铁线在旁,3室2厅,131.55,东,简装,中楼层,板楼,90.0,6842
西湖区,https://nc.lianjia.com/ershoufang/103130252577.html,南北通透，全天太阳，房东诚心出售,2室1厅,59.21,南,其他,高楼层,板楼,52.0,8783
西湖区,https://nc.lianjia.com/ershoufang/103125149404.html,房子楼层好，视野开阔，采光充足，交通方便,2室2厅,64.93,南,精装,高楼层,平房,55.0,8471
西湖区,https://nc.lianjia.com/ershoufang/103132677467.html,朝阳洲 框架结构 高楼层 全天太阳,5室2厅,189.65,南,精装,高楼层,板塔结合,161.0,8490
西湖区,https://nc.lianjia.com/ershoufang/103129949130.html,桃苑外国语地铁，中间楼层，采光好,3室2厅,131.96,南,简装,中楼层,暂无数据,123.0,9322
西湖区,https://nc.lianjia.com/ershoufang/103136443192.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,其他,50.98,南,其他,中楼层,板楼,40.0,7847
西湖区,https://nc.lianjia.com/ershoufang/103114149504.html,万寿宫地铁口 广润门三区 出入方便户型通透 结婚装修,2室1厅,83.11,东,精装,中楼层,板楼,70.0,8423
西湖区,https://nc.lianjia.com/ershoufang/103117469467.html,视野宽阔 阳光充足 户型好  交通便利,2室1厅,52.32,南,简装,高楼层,平房,45.0,8601
西湖区,https://nc.lianjia.com/ershoufang/103127261761.html,一江两岸 17年品质楼盘 滕王阁地铁,1室0厅,44.9,南,简装,高楼层,板塔结合,50.0,11136
西湖区,https://nc.lianjia.com/ershoufang/103126092696.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室2厅,95.26,南,精装,中楼层,板楼,136.0,14277
西湖区,https://nc.lianjia.com/ershoufang/103124236187.html,业主急售，出门地铁四号线，停车方便。,3室1厅,64.18,西,简装,中楼层,板塔结合,73.0,11375
西湖区,https://nc.lianjia.com/ershoufang/103131516039.html,中间楼层，资源丰富，交通十分便利。,2室1厅,60.23,南,简装,中楼层,板楼,62.0,10294
西湖区,https://nc.lianjia.com/ershoufang/103129914657.html,桃苑外国语地铁，楼层好，配套齐全,3室2厅,115.44,南,简装,中楼层,暂无数据,120.0,10396
西湖区,https://nc.lianjia.com/ershoufang/103128061269.html,此房朝南 电梯三房 地铁口 快速路旁 地理位置优越,3室2厅,159.48,南,精装,低楼层,板楼,220.0,13795
西湖区,https://nc.lianjia.com/ershoufang/103125466953.html,户型通透，交通便利，出入方便。,2室2厅,107.13,南,简装,中楼层,暂无数据,91.0,8495
西湖区,https://nc.lianjia.com/ershoufang/103121416333.html,石头街教工宿舍 地铁口 中间层 全天太阳 视野开阔,2室1厅,69.81,南,简装,中楼层,板楼,50.0,7163
西湖区,https://nc.lianjia.com/ershoufang/103136447597.html,小区环境优美，交通便利，占地面积大。资源丰富,2室1厅,55.41,南,其他,低楼层,板楼,49.0,8844
西湖区,https://nc.lianjia.com/ershoufang/103120886932.html,青云水厂宿舍，居家装修两房，视野开拓。,2室1厅,71.09,南,精装,中楼层,平房,60.0,8441
西湖区,https://nc.lianjia.com/ershoufang/103122226576.html,大品牌，物业系统完善，常年有物业打理，出入安全，,3室2厅,118.54,南,精装,低楼层,暂无数据,211.0,17800
西湖区,https://nc.lianjia.com/ershoufang/103137424687.html,一线江景楼层好新装修写字楼出售,1室1厅,44.62,南,其他,中楼层,塔楼,32.0,7172
西湖区,https://nc.lianjia.com/ershoufang/103110886185.html,朝阳新城，地铁4号线，丁家洲，西湖万达，松柏,3室2厅,112.28,东,精装,中楼层,板楼,189.0,16833
西湖区,https://nc.lianjia.com/ershoufang/103114268843.html,：得房率高 太阳光线好 出入方便 配套齐全 房东诚心,1室1厅,40.29,南,精装,中楼层,暂无数据,29.0,7198
西湖区,https://nc.lianjia.com/ershoufang/103123650659.html,棉花街，8楼的7楼，实际面积大。一梯一户，诚心出售。,3室2厅,94.79,南,简装,高楼层,暂无数据,68.0,7174
西湖区,https://nc.lianjia.com/ershoufang/103123119071.html,户型相当的漂亮 客厅主卧朝南采光性很好设计比较合理,2室2厅,91.18,南,精装,高楼层,暂无数据,76.0,8336
西湖区,https://nc.lianjia.com/ershoufang/103122895283.html,天虹旁2室1厅出售，楼层佳，配套齐全 。9楼的5楼,2室1厅,59.2,北,简装,高楼层,板楼,42.7,7213
西湖区,https://nc.lianjia.com/ershoufang/103122152696.html,抚河公园旁通透三房，小区环境好,3室1厅,144.35,南,简装,低楼层,板楼,108.0,7482
西湖区,https://nc.lianjia.com/ershoufang/103123317129.html,户型方正  环境优美  四号地铁口  房东急售,2室2厅,101.0,南,精装,高楼层,板楼,93.0,9208
西湖区,https://nc.lianjia.com/ershoufang/103123349911.html,南北对流 地铁口交通方便 配套齐全旺中旺 户型方正,2室1厅,113.64,南,精装,高楼层,板塔结合,118.0,10384
西湖区,https://nc.lianjia.com/ershoufang/103113411381.html,户型方正，精装修拎包入住晚上去江边散步方便、、、、,3室2厅,114.94,南,精装,中楼层,板楼,175.0,15226
西湖区,https://nc.lianjia.com/ershoufang/103121834119.html,龙韵花园 楼梯顶层复式 带露台 近抚河公园,其他,151.08,南,精装,高楼层,板楼,95.0,6289
西湖区,https://nc.lianjia.com/ershoufang/103120577703.html,地铁口，低楼层生活方便，交通便利，配套齐全绳经塔旁,3室1厅,92.96,南,简装,低楼层,板楼,85.0,9144
西湖区,https://nc.lianjia.com/ershoufang/103119439249.html,孺子路万寿宫，全天太阳，楼层好，出入方便，双地铁,2室2厅,97.44,南,简装,中楼层,板楼,73.8,7574
西湖区,https://nc.lianjia.com/ershoufang/103121118792.html,房东诚心出售，小区环境优美，近地铁,2室1厅,86.92,南,精装,中楼层,板楼,138.0,15877
西湖区,https://nc.lianjia.com/ershoufang/103109956285.html,小区干净整洁 全明户型方形板正 户型通透客厅连阳台,3室2厅,119.97,南,精装,中楼层,板楼,186.0,15504
西湖区,https://nc.lianjia.com/ershoufang/103121839903.html,小区干净整洁 全明户型方形板正 户型通透客厅连阳台,3室2厅,137.67,东,简装,高楼层,暂无数据,138.0,10024
西湖区,https://nc.lianjia.com/ershoufang/103123704695.html,朝阳新城地铁口 拎包入住 带全套实木家具家电 看房约,3室2厅,116.43,南,精装,中楼层,板楼,210.0,18037
西湖区,https://nc.lianjia.com/ershoufang/103124040385.html,看房方便 中间楼层 南北通透 出入好,1室1厅,40.43,南,毛坯,高楼层,暂无数据,26.3,6506
西湖区,https://nc.lianjia.com/ershoufang/103124107399.html,朝阳新城精装修未入住房源好楼层采光好看房方便,3室2厅,99.35,南,精装,中楼层,平房,205.0,20635
西湖区,https://nc.lianjia.com/ershoufang/103118131649.html,八一广场旁高档小区房，全天保安巡逻物业好,2室1厅,107.95,南,简装,低楼层,板楼,139.0,12877
西湖区,https://nc.lianjia.com/ershoufang/103122616464.html,外国语旁桃花苑小区，有院卫，停车方便，楼层好,2室2厅,100.49,南,精装,低楼层,暂无数据,105.0,10449
西湖区,https://nc.lianjia.com/ershoufang/103123494438.html,朝阳新城，一线江景，瞰江大宅，得房率90%，松柏巷,3室2厅,139.2,南,毛坯,高楼层,板楼,295.0,21193
西湖区,https://nc.lianjia.com/ershoufang/103123612307.html,明厨明卫采光好，间间有窗 通透 日照时间充足,3室2厅,143.25,南,简装,高楼层,板楼,154.0,10751
西湖区,https://nc.lianjia.com/ershoufang/103109207113.html,老福山旁 中间楼层 两房 满五唯一 优质好房 生活便利,2室2厅,64.3,南,简装,中楼层,板楼,72.0,11198
西湖区,https://nc.lianjia.com/ershoufang/103125959335.html,六眼井地铁口，华润万家楼上，一室一厅出售。,1室1厅,40.28,西,简装,高楼层,暂无数据,26.6,6604
西湖区,https://nc.lianjia.com/ershoufang/103124070311.html,物业完善 常年有物业打理 绿化环境优美 看房方便,3室2厅,139.2,南,毛坯,高楼层,板楼,280.0,20115
西湖区,https://nc.lianjia.com/ershoufang/103126264320.html,井冈山大道 家乐福旁边 7层的5楼 三面采光 南北通风,2室2厅,60.62,南,精装,高楼层,暂无数据,50.0,8249
西湖区,https://nc.lianjia.com/ershoufang/103126753103.html,岔道口西路，盈石广场旁，双地铁口,2室1厅,76.96,南,简装,中楼层,暂无数据,68.8,8940
西湖区,https://nc.lianjia.com/ershoufang/103126813324.html,小面积总价低，改善爬楼梯的电梯房，价格可谈,1室1厅,35.83,北,简装,低楼层,板楼,38.0,10606
西湖区,https://nc.lianjia.com/ershoufang/103118394501.html,朝阳新城 正荣御园精装2房诚售 楼下就是珠市外国语,2室2厅,97.54,南,精装,中楼层,板塔结合,155.0,15891
西湖区,https://nc.lianjia.com/ershoufang/103126058414.html,中山路天虹旁 地铁口 渊明南路 正规3房 总价低,3室1厅,71.16,南,精装,中楼层,板塔结合,62.4,8769
西湖区,https://nc.lianjia.com/ershoufang/103125226094.html,交通便利 楼下就是华润万家 赣江边,2室1厅,70.15,南,简装,中楼层,暂无数据,58.0,8268
西湖区,https://nc.lianjia.com/ershoufang/103127833859.html,双地铁口 市中芯  交通便利 生活配套完善,2室2厅,75.02,东,简装,中楼层,暂无数据,75.0,9998
西湖区,https://nc.lianjia.com/ershoufang/103120828728.html,物业系统完善，常年有物业打理，房东诚心出售,3室2厅,98.81,南,毛坯,低楼层,板楼,165.0,16699
西湖区,https://nc.lianjia.com/ershoufang/103118936057.html,此房户型方正，视野宽阔，采光充足，老福山旁,2室1厅,91.32,南,简装,中楼层,板楼,85.0,9308
西湖区,https://nc.lianjia.com/ershoufang/103126072932.html,精装三房，房东诚心出售，交通便利。火车站就在门口,3室1厅,86.78,南,精装,中楼层,板楼,100.0,11524
西湖区,https://nc.lianjia.com/ershoufang/103127649886.html,心雨花园   精装大两房   业主急售,2室2厅,120.82,南,简装,高楼层,板楼,108.0,8939
西湖区,https://nc.lianjia.com/ershoufang/103127566044.html,交通方便小区门口有公交站台，商场，公园，银行 ，.,2室1厅,50.5,南,简装,高楼层,板楼,34.8,6892
西湖区,https://nc.lianjia.com/ershoufang/103127461753.html,龙韵花园 通透2房 另有储藏间12平 看房方便,2室2厅,94.49,南,简装,中楼层,板塔结合,80.0,8467
西湖区,https://nc.lianjia.com/ershoufang/103128140454.html,新中式装修，户型方正通透带入户花园,3室2厅,103.61,南,精装,低楼层,板楼,168.0,16215
西湖区,https://nc.lianjia.com/ershoufang/103126410188.html,简约风格装修  两卫户型  楼栋位置好,3室1厅,114.71,南,精装,中楼层,板楼,202.0,17610
西湖区,https://nc.lianjia.com/ershoufang/103106185446.html,象山南路 地铁口旁 通透户型 有院子 停车方便 临景点,2室2厅,97.26,南,精装,高楼层,暂无数据,70.0,7198
西湖区,https://nc.lianjia.com/ershoufang/103128151323.html,世茂北苑全新精装三房 户型方正南北通透 采光视野好,3室2厅,114.94,南,精装,中楼层,板楼,205.0,17836
西湖区,https://nc.lianjia.com/ershoufang/103123910309.html,东书院街 两居室  户型方正  诚售,2室2厅,99.07,南,简装,高楼层,暂无数据,100.0,10094
西湖区,https://nc.lianjia.com/ershoufang/103126390657.html,精装修  低楼层  有太阳  户型通透  间间有窗,2室1厅,54.15,南,精装,低楼层,暂无数据,38.8,7166
西湖区,https://nc.lianjia.com/ershoufang/103128820013.html,马家园住宅小区    西湖区马家园巷,2室1厅,69.85,南,简装,中楼层,暂无数据,45.0,6443
西湖区,https://nc.lianjia.com/ershoufang/103127552631.html,华润精装三房，四号线地铁口，方便看房,3室2厅,107.07,南,精装,低楼层,板楼,215.0,20081
西湖区,https://nc.lianjia.com/ershoufang/103123378665.html,抚河公园畔福田四房 享公园地铁和外 国语,4室2厅,184.06,南,简装,低楼层,板塔结合,165.0,8965
西湖区,https://nc.lianjia.com/ershoufang/103128201582.html,建工集团好房出售，全天太阳，格局好,3室2厅,125.38,南,简装,低楼层,板楼,96.0,7657
西湖区,https://nc.lianjia.com/ershoufang/103124541872.html,房东诚意出售，采光不错，出行方便。,2室2厅,63.39,南,精装,高楼层,板楼,42.0,6626
西湖区,https://nc.lianjia.com/ershoufang/103131988186.html,朝阳新城，精装带车位，松柏巷，拎包入住家具家电全带,3室2厅,129.53,东,精装,低楼层,板楼,220.0,16985
西湖区,https://nc.lianjia.com/ershoufang/103123922965.html,八一公园 老城区 小两房 压力小 过度,2室1厅,51.79,南,简装,中楼层,平房,45.7,8825
西湖区,https://nc.lianjia.com/ershoufang/103124714858.html,广场南路 铁路一村 两房朝南 随时看房 交通便利,2室1厅,71.36,南,简装,高楼层,平房,63.0,8829
西湖区,https://nc.lianjia.com/ershoufang/103129368297.html,繁华路段，交通便利，生活设施完善，教育医疗完善,2室2厅,74.22,南,简装,中楼层,暂无数据,46.7,6293
西湖区,https://nc.lianjia.com/ershoufang/103131713418.html,桃苑社区二区   户型方正二房    环境优美   近临抚河,2室2厅,85.83,南,精装,中楼层,板楼,65.0,7574
西湖区,https://nc.lianjia.com/ershoufang/103120915733.html,桃苑外国语旁，桃苑二区，金三银四楼层，业主诚心出售,2室2厅,73.5,南,简装,中楼层,板楼,90.0,12245
西湖区,https://nc.lianjia.com/ershoufang/103118579595.html,小区干净整洁 全明户型方形板正 户型通透客厅连阳台,2室2厅,90.83,南,简装,高楼层,板楼,93.0,10239
西湖区,https://nc.lianjia.com/ershoufang/103120973375.html,户型方正  环境优美  四号地铁口 房东急售,2室1厅,64.26,南,简装,中楼层,板塔结合,64.0,9960
西湖区,https://nc.lianjia.com/ershoufang/103120855144.html,全新小区，国贸品质楼盘。诚心出售带车位,3室2厅,128.89,南,毛坯,高楼层,板楼,220.0,17069
西湖区,https://nc.lianjia.com/ershoufang/103121172057.html,小区干净整洁 全明户型方形板正 户型通透客厅连阳台,1室1厅,50.99,南,简装,中楼层,板楼,59.5,11669
西湖区,https://nc.lianjia.com/ershoufang/103120744964.html,户型方正  环境优美  四号地铁口 房东急售,2室2厅,84.51,南,简装,中楼层,板塔结合,80.0,9467
西湖区,https://nc.lianjia.com/ershoufang/103121151464.html,系马桩  四居室  户型方正  房东诚售,4室1厅,86.66,南,精装,中楼层,暂无数据,71.0,8193
西湖区,https://nc.lianjia.com/ershoufang/103132002600.html,近地铁南昌外国语旁 桃苑大街临抚河公园通透两房,2室1厅,61.49,南,精装,高楼层,板楼,68.8,11189
西湖区,https://nc.lianjia.com/ershoufang/103133142401.html,桃苑二区二房，小区停车方便，近地铁，公园配套齐全,2室2厅,83.82,南,简装,中楼层,暂无数据,86.0,10261
西湖区,https://nc.lianjia.com/ershoufang/103128306921.html,外国语旁边，满五唯一，精装1房，全天太阳,1室1厅,45.65,南,精装,中楼层,暂无数据,50.0,10953
西湖区,https://nc.lianjia.com/ershoufang/103128900598.html,桃苑 抚河公园两房  可直接入住,2室2厅,82.23,南,简装,中楼层,板楼,95.0,11553
西湖区,https://nc.lianjia.com/ershoufang/103132846851.html,莱茵半岛3房 中间楼层 看房方便 通透户型,3室2厅,124.71,南,简装,中楼层,板楼,108.0,8661
西湖区,https://nc.lianjia.com/ershoufang/103125200748.html,户型方正  环境优美  四号地铁口  房东诚售,2室1厅,88.51,南,精装,中楼层,板塔结合,95.0,10734
西湖区,https://nc.lianjia.com/ershoufang/103127669603.html,桃苑外国语旁桃苑二区，一梯一户通透三房出门就是公园,3室2厅,92.85,南,简装,高楼层,板楼,72.0,7755
西湖区,https://nc.lianjia.com/ershoufang/103133563747.html,精装修，有太阳，看房方便，户型通透,2室1厅,47.89,南,精装,高楼层,暂无数据,39.6,8269
西湖区,https://nc.lianjia.com/ershoufang/103125660956.html,近地铁南昌外国语旁 桃苑大街临抚河公园通透两房,2室2厅,85.71,南,简装,中楼层,板楼,80.0,9334
西湖区,https://nc.lianjia.com/ershoufang/103129736814.html,近地铁四号线学 校旁 桃苑大街临抚河公园复式三房,3室2厅,86.49,南,简装,高楼层,暂无数据,90.0,10406
西湖区,https://nc.lianjia.com/ershoufang/103124909693.html,桃苑地铁口两房 出门就到 校门口,2室2厅,61.94,南,简装,中楼层,板塔结合,92.0,14854
西湖区,https://nc.lianjia.com/ershoufang/103135170540.html,南向 无遮挡采光好 停车方便 配套齐全,2室2厅,93.75,南,简装,低楼层,板楼,78.0,8320
西湖区,https://nc.lianjia.com/ershoufang/103135004209.html,地段好，位置佳，看中价格可谈，本店有钥匙，看房方便,2室1厅,58.83,南,简装,中楼层,暂无数据,39.8,6766
西湖区,https://nc.lianjia.com/ershoufang/103133309412.html,香江花园 通透两房 中间户 采光好 有加顶,2室2厅,95.0,南,简装,高楼层,板楼,82.0,8632
西湖区,https://nc.lianjia.com/ershoufang/103118727612.html,房子地理位置好    交通方便      房子户型好,2室1厅,46.58,南,精装,中楼层,平房,55.0,11808
西湖区,https://nc.lianjia.com/ershoufang/103130202730.html,出售西湖区南昌大桥边地铁口4号2-2-1-1 86平米,2室2厅,86.32,南,简装,中楼层,暂无数据,59.0,6836
西湖区,https://nc.lianjia.com/ershoufang/103116813795.html,采光好 绳金塔旁 生活方便 停车方便 近3号线,2室2厅,62.85,南,精装,中楼层,暂无数据,75.0,11934
西湖区,https://nc.lianjia.com/ershoufang/103124798382.html,出售站前路站南街小区100平米122万三居室,3室1厅,100.09,南,精装,中楼层,暂无数据,103.9,10381
西湖区,https://nc.lianjia.com/ershoufang/103118884251.html,此房户型方正，视野宽阔，采光充足,2室2厅,103.79,南,简装,高楼层,平房,68.9,6639
西湖区,https://nc.lianjia.com/ershoufang/103106229930.html,明厨明卫 舒适怡人，闹市区域 生活配套齐全,2室1厅,78.84,南,精装,中楼层,板楼,75.0,9513
西湖区,https://nc.lianjia.com/ershoufang/103123676921.html,出售二居室户型方正站前西路住宅小区98平米73万，,2室2厅,97.85,南,简装,高楼层,平房,73.7,7532
西湖区,https://nc.lianjia.com/ershoufang/103138532613.html,出门方便，火车站， 有地铁，公交站台。,2室2厅,84.22,南,简装,低楼层,板楼,73.0,8668
西湖区,https://nc.lianjia.com/ershoufang/103129545861.html,小区出门就是赣江公园风景区，边h 有十二中，旺中旺,2室2厅,83.34,南,精装,中楼层,板楼,83.0,9960
西湖区,https://nc.lianjia.com/ershoufang/103114150015.html,小区管理严谨，干净整洁，位置好。,2室1厅,68.31,南,精装,中楼层,暂无数据,55.0,8052
西湖区,https://nc.lianjia.com/ershoufang/103108558288.html,万福园小区 三房结构 房东诚心出售,3室2厅,161.97,南,简装,中楼层,板楼,148.0,9138
西湖区,https://nc.lianjia.com/ershoufang/103130502281.html,香江花园 通透三房 中间户 楼层低 不靠大马路,3室2厅,147.0,南,简装,低楼层,板楼,140.0,9524
西湖区,https://nc.lianjia.com/ershoufang/103122595446.html,电梯大三房，中间楼层，精装拎包入住，价可议,3室2厅,132.47,南,简装,中楼层,板楼,165.0,12456
西湖区,https://nc.lianjia.com/ershoufang/103117533064.html,中间楼层  有太阳  看房方便  松柏,2室1厅,45.13,南,简装,高楼层,暂无数据,32.8,7268
西湖区,https://nc.lianjia.com/ershoufang/103116355106.html,绳金塔旁，金装三房，楼层低，临地铁交通便利,3室1厅,95.74,南,简装,低楼层,暂无数据,75.0,7834
西湖区,https://nc.lianjia.com/ershoufang/103117966395.html,心雨花园  小区干净整洁  停车方便    四号线交通方便,2室2厅,85.47,南,精装,高楼层,板楼,113.8,13315
西湖区,https://nc.lianjia.com/ershoufang/103118993109.html,朝阳新城世茂大观北苑 一线江景 自住装修 价格美丽,3室2厅,119.7,南,精装,高楼层,板楼,190.0,15874
西湖区,https://nc.lianjia.com/ershoufang/103117364539.html,楼层好    光线好    户型好     南北通透,2室1厅,75.09,南,简装,中楼层,板楼,135.0,17979
西湖区,https://nc.lianjia.com/ershoufang/103116953348.html,房子位置好、小区环境好，旁边配套齐全交通便利无遮挡,2室1厅,74.48,南,精装,低楼层,暂无数据,78.0,10473
西湖区,https://nc.lianjia.com/ershoufang/103116935248.html,付家坡小区2室1厅低价朝南采光充足房出售,2室1厅,61.1,南,简装,高楼层,暂无数据,34.9,5712
西湖区,https://nc.lianjia.com/ershoufang/103114976496.html,封闭式花园小区，地理位置好，交通出行方便。,3室2厅,92.37,东,精装,高楼层,板塔结合,85.0,9203
西湖区,https://nc.lianjia.com/ershoufang/103115400188.html,朝阳新城，地铁4号线，丁家洲，西湖万达，松柏,3室2厅,122.66,南,毛坯,高楼层,板楼,233.0,18996
西湖区,https://nc.lianjia.com/ershoufang/103116988358.html,抚河公园  四号地铁口   环境优美 房东急售,3室1厅,133.86,南,简装,中楼层,暂无数据,125.0,9339
西湖区,https://nc.lianjia.com/ershoufang/103108222207.html,八一广场旁！精装一房  近地铁,1室1厅,40.06,西,精装,中楼层,塔楼,62.0,15477
西湖区,https://nc.lianjia.com/ershoufang/103120321214.html,八一广场 恒茂国际华城 精装两房 随时看房 全天太阳,2室2厅,116.59,南,精装,高楼层,板楼,160.0,13724
西湖区,https://nc.lianjia.com/ershoufang/103120254654.html,房东诚心出售，看房方便，交通便利,4室2厅,96.74,南,精装,低楼层,板楼,256.0,26463
西湖区,https://nc.lianjia.com/ershoufang/103120536396.html,象湖湿地公园西岸，动物园旁，万科物业、,3室2厅,99.39,南,精装,中楼层,板楼,230.0,23142
