区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
西湖区,https://nc.lianjia.com/ershoufang/103135574235.html,莱茵半岛 精装两房 随时看房  交通便利 拎包入住,2室2厅,118.6平米,南 北,精装,中楼层(共12层),板楼,106,"8,938"
西湖区,https://nc.lianjia.com/ershoufang/103135266539.html,华润橡树湾近地铁站，环境优美，物业管理完善，精装修,3室2厅,106.95平米,南 北,精装,低楼层(共29层),板楼,210,"19,636"
西湖区,https://nc.lianjia.com/ershoufang/103117173018.html,己满五年 光线好 通透户型 随时可以看房。,3室2厅,133.11平米,东 西,精装,高楼层(共7层),板塔结合,96,"7,213"
西湖区,https://nc.lianjia.com/ershoufang/103138532213.html,滕王阁地铁站 红光楼两房 有太阳 光线好,2室1厅,54.35平米,南,其他,高楼层(共6层),板楼,35,"6,440"
西湖区,https://nc.lianjia.com/ershoufang/103135345803.html,各项配套齐全，小区环境优美，楼层合适视野好,1室1厅,47.48平米,南,其他,高楼层(共31层),板楼,46.8,"9,857"
西湖区,https://nc.lianjia.com/ershoufang/103125724591.html,小区管理严谨干净整洁 全明户型方形板正 户型方正,3室2厅,100.37平米,南 北,简装,中楼层(共26层),板楼,125,"12,454"
西湖区,https://nc.lianjia.com/ershoufang/103130741067.html,万寿宫旁电梯房 银行宿舍 太阳光线全天,3室2厅,94.01平米,西南,简装,低楼层(共19层),暂无数据,85,"9,042"
西湖区,https://nc.lianjia.com/ershoufang/103119011599.html,龙韵花园 采光好 户型方正 生活便利 房东诚心出售,2室2厅,104.81平米,南 北,精装,中楼层(共7层),板塔结合,83,"7,920"
西湖区,https://nc.lianjia.com/ershoufang/103129097835.html,一房70年产权，业主诚心卖，价格低配置好，随时看房！,1室0厅,44.9平米,南,精装,高楼层(共31层),板塔结合,50,"11,136"
西湖区,https://nc.lianjia.com/ershoufang/103135067865.html,前进路小区 2室1厅 东南,2室1厅,72.54平米,东南,简装,高楼层(共8层),暂无数据,48,"6,618"
西湖区,https://nc.lianjia.com/ershoufang/103133093125.html,十二中，离赣江近，大型小区，配套齐全，交通方便....,2室1厅,72.7平米,南,简装,中楼层(共7层),板楼,70,"9,629"
西湖区,https://nc.lianjia.com/ershoufang/103133791927.html,正荣御峯 3室2厅 南,3室2厅,99.49平米,南,毛坯,高楼层(共32层),板楼,150,"15,077"
西湖区,https://nc.lianjia.com/ershoufang/103125122660.html,此房户型格局好，采光好，无遮挡，出行方便,2室2厅,78.26平米,南,精装,中楼层(共7层),板塔结合,64.8,"8,281"
西湖区,https://nc.lianjia.com/ershoufang/103126095612.html,火车站，岔道口，低楼层，盈石广场,2室1厅,68.45平米,南 北,精装,低楼层(共8层),暂无数据,56,"8,182"
西湖区,https://nc.lianjia.com/ershoufang/103131808796.html,近公园，近地铁口，商圈配套围绕，小区环境新颖,1室1厅,37.89平米,北,精装,中楼层(共20层),塔楼,23.8,"6,282"
西湖区,https://nc.lianjia.com/ershoufang/103128930288.html,端户-近地铁口，商圈配套围绕，小区环境新颖,2室1厅,40.11平米,北,精装,中楼层(共17层),塔楼,54,"13,463"
西湖区,https://nc.lianjia.com/ershoufang/103118275426.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室1厅,79.69平米,南 北,精装,高楼层(共8层),暂无数据,56,"7,028"
西湖区,https://nc.lianjia.com/ershoufang/103115400256.html,铁路二村环境、位置好，交通十分便利。,2室1厅,51.19平米,南 北,简装,中楼层(共7层),板塔结合,68,"13,284"
西湖区,https://nc.lianjia.com/ershoufang/103125814360.html,花园小区，通透户型。中间楼层采光充足，装修清爽,3室1厅,138.85平米,南,简装,中楼层(共7层),板塔结合,110,"7,923"
西湖区,https://nc.lianjia.com/ershoufang/103129891114.html,桃苑外国语地铁，配套齐全，交通便利,2室2厅,89.81平米,南,精装,高楼层(共7层),板塔结合,88,"9,799"
西湖区,https://nc.lianjia.com/ershoufang/103125205794.html,精装修二房   钥匙在手     看房方便,2室1厅,75.09平米,南,精装,高楼层(共16层),板楼,105,"13,984"
西湖区,https://nc.lianjia.com/ershoufang/103132345201.html,楼层好    光线好   地理位置好,2室1厅,59.32平米,南,简装,低楼层(共7层),暂无数据,62,"10,452"
西湖区,https://nc.lianjia.com/ershoufang/103127069661.html,带电梯，有雨棚，全明的户型 阳光好地铁口交通便利,2室2厅,100.05平米,南,精装,高楼层(共8层),暂无数据,83,"8,296"
西湖区,https://nc.lianjia.com/ershoufang/103134521985.html,户型方正，出行方便，居住方便舒适！,2室1厅,87.35平米,南,简装,高楼层(共21层),板塔结合,90,"10,304"
西湖区,https://nc.lianjia.com/ershoufang/103134986906.html,地铁2号3号4号线站口 火车站 交通便利 小孩读书方便,2室1厅,67.87平米,南 北,精装,中楼层(共5层),暂无数据,70,"10,314"
西湖区,https://nc.lianjia.com/ershoufang/103121139181.html,天佑小户型   总价低   随时看房,2室1厅,72.48平米,南 北,简装,低楼层(共16层),板楼,126,"17,385"
西湖区,https://nc.lianjia.com/ershoufang/103130151779.html,近地铁口，楼层4楼，2＋1户型,3室1厅,86.53平米,南,简装,中楼层(共5层),暂无数据,56,"6,472"
西湖区,https://nc.lianjia.com/ershoufang/103128347369.html,绿苑小区 精装两房 可拎包入住,2室2厅,89.63平米,南,精装,低楼层(共18层),板楼,88,"9,819"
西湖区,https://nc.lianjia.com/ershoufang/103126274255.html,品质洋房，品牌物业，户型方正，地铁边，生活便利,4室2厅,140.45平米,南,精装,中楼层(共8层),板楼,310,"22,072"
西湖区,https://nc.lianjia.com/ershoufang/103129889412.html,近站小，精装修，近地铁，视线采光好。,3室2厅,105.8平米,南 北,精装,高楼层(共33层),塔楼,165,"15,596"
西湖区,https://nc.lianjia.com/ershoufang/103119703304.html,世纪滨江，万科物业，出门4号线，生活方便,2室2厅,94.92平米,南,精装,低楼层(共28层),板楼,130,"13,696"
西湖区,https://nc.lianjia.com/ershoufang/103129886801.html,世茂大观北苑 户型方正无浪费，客厅带阳台，格局紧凑,3室2厅,100.63平米,南 北,简装,高楼层(共50层),板楼,140,"13,913"
西湖区,https://nc.lianjia.com/ershoufang/103133691641.html,物业系统完善 常年有物业打理 出入安全 绿化环境优美,3室2厅,113.98平米,南,精装,高楼层(共31层),板楼,178,"15,617"
西湖区,https://nc.lianjia.com/ershoufang/103134519351.html,中海朝阳郡端户，三室两卫户型精装房,3室2厅,105.8平米,南 北,精装,中楼层(共33层),塔楼,150,"14,178"
西湖区,https://nc.lianjia.com/ershoufang/103129194449.html,国贸品质，次新房，房通透光照充足，随时看房。,3室2厅,128.55平米,南 北,精装,低楼层(共18层),板楼,225,"17,503"
西湖区,https://nc.lianjia.com/ershoufang/103129334069.html,里洲小区，单位宿舍。两室两厅出售。,2室2厅,75.8平米,南 北,简装,高楼层(共6层),板楼,51.2,"6,755"
西湖区,https://nc.lianjia.com/ershoufang/103134618763.html,外国语旁东方桃苑精装电梯房太阳采光好，门口就是地铁,1室1厅,43.43平米,南,精装,中楼层(共11层),板楼,63,"14,507"
西湖区,https://nc.lianjia.com/ershoufang/103134914821.html,此房满2年，出行方便，户型方正，近地铁4号线,3室2厅,108.27平米,南 北,简装,高楼层(共6层),板楼,86,"7,944"
西湖区,https://nc.lianjia.com/ershoufang/103128960900.html,朝阳时代广场 1室1厅 南 北,1室1厅,43.99平米,南 北,毛坯,中楼层(共17层),板楼,30.8,"7,002"
西湖区,https://nc.lianjia.com/ershoufang/103129366306.html,精装修，采光好，拎包入住，看房方便,1室0厅,40.78平米,北,简装,中楼层(共17层),板塔结合,32,"7,847"
西湖区,https://nc.lianjia.com/ershoufang/103131974442.html,封闭小区停车方便人脸识别进出，精装修储藏间和阁楼,2室2厅,111.21平米,南,精装,高楼层(共8层),暂无数据,82,"7,374"
西湖区,https://nc.lianjia.com/ershoufang/103130747940.html,自住精装 户型方正无浪费 小区全人车分流,4室2厅,138.85平米,南 北,精装,高楼层(共46层),板楼,230,"16,565"
西湖区,https://nc.lianjia.com/ershoufang/103132028348.html,满五唯一 楼层好，视野开阔，采光充足，配套设施齐全,3室2厅,110.88平米,南 北,简装,中楼层(共7层),暂无数据,66,"5,953"
西湖区,https://nc.lianjia.com/ershoufang/103135801826.html,中间楼层，精装修拎包入住，交通便利,2室2厅,78.94平米,南,精装,中楼层(共34层),板楼,92,"11,655"
西湖区,https://nc.lianjia.com/ershoufang/103132321113.html,带天然气的高层，景观开阔花园式小区,1室1厅,40.06平米,南,简装,高楼层(共33层),塔楼,48,"11,983"
西湖区,https://nc.lianjia.com/ershoufang/103130198644.html,桃花苑低楼层三房 好停车 可直接入住,3室2厅,126.83平米,南 北,简装,低楼层(共7层),暂无数据,108,"8,516"
西湖区,https://nc.lianjia.com/ershoufang/103129547624.html,物业系统完善，常年有物业打理，出入安全，诚售！,2室2厅,82.63平米,南,精装,中楼层(共18层),板楼,95,"11,498"
西湖区,https://nc.lianjia.com/ershoufang/103129648645.html,站小，靠公园，户型好，环境好，楼层好,4室2厅,151.64平米,南,简装,低楼层(共23层),板楼,135,"8,903"
西湖区,https://nc.lianjia.com/ershoufang/103112082130.html,莱茵半岛一层带院子二居室 小区停车很方便,2室2厅,95.61平米,南,精装,低楼层(共6层),暂无数据,88,"9,205"
西湖区,https://nc.lianjia.com/ershoufang/103123475235.html,朝阳万达，精装修，东户，看房约房东,3室1厅,127.6平米,南,精装,中楼层(共32层),板楼,260,"20,377"
西湖区,https://nc.lianjia.com/ershoufang/103125347364.html,单位宿舍  全天太阳  单价低,2室1厅,81.16平米,南 北,简装,高楼层(共5层),暂无数据,55,"6,777"
西湖区,https://nc.lianjia.com/ershoufang/103118749335.html,房子位置好小区环境好旁边配套齐全交通便利,2室2厅,73.45平米,南,简装,高楼层(共8层),暂无数据,40,"5,446"
西湖区,https://nc.lianjia.com/ershoufang/103122592015.html,急售房源，高层，阳光视野都不错，,1室1厅,34.54平米,南,简装,高楼层(共8层),暂无数据,19,"5,501"
西湖区,https://nc.lianjia.com/ershoufang/103135602072.html,莱茵半岛3房，中间楼层、通透的电梯房,3室2厅,119.08平米,南,简装,中楼层(共11层),板楼,115,"9,658"
西湖区,https://nc.lianjia.com/ershoufang/103137848121.html,户型方正  近地铁口 维多利亚华庭 业主诚售,4室2厅,204.82平米,南,其他,高楼层(共13层),板楼,246,"12,011"
西湖区,https://nc.lianjia.com/ershoufang/103118486979.html,小高层 采光好 户型方正  生活便利  诚售,2室2厅,99.99平米,南,精装,中楼层(共8层),暂无数据,90,"9,001"
西湖区,https://nc.lianjia.com/ershoufang/103118001173.html,出门地铁口精装三房，好楼层，采光好。,3室2厅,113.96平米,南 北,精装,中楼层(共28层),板楼,120,"10,531"
西湖区,https://nc.lianjia.com/ershoufang/103125004240.html,宽敞，舒爽，采光充足，小区绿化优,4室2厅,145平米,南 北,简装,中楼层(共8层),暂无数据,122,"8,414"
西湖区,https://nc.lianjia.com/ershoufang/103133657652.html,中间楼层，通透户型方正，正荣物业，配套齐全,4室2厅,138.96平米,南,精装,中楼层(共32层),板塔结合,226,"16,264"
西湖区,https://nc.lianjia.com/ershoufang/103134196188.html,楼层低，可以做店面，看房方便，房东诚心,1室1厅,52.98平米,南 北,毛坯,低楼层(共8层),暂无数据,34.8,"6,569"
西湖区,https://nc.lianjia.com/ershoufang/103132368528.html,抚河公园，南城仓，中楼层，装修不错。房东诚心出售,2室1厅,74.41平米,南 北,精装,中楼层(共9层),暂无数据,42,"5,645"
西湖区,https://nc.lianjia.com/ershoufang/103133022736.html,端户2个10平露台 正楼下114平 商圈围绕 环境新可观江,2室2厅,86.96平米,西南,精装,高楼层(共31层),板楼,150,"17,250"
西湖区,https://nc.lianjia.com/ershoufang/103133207894.html,赣江边 快速路红谷隧道旁 交通便利全明户型 户型通透,4室2厅,246.32平米,南,精装,低楼层(共38层),板楼,500,"20,299"
西湖区,https://nc.lianjia.com/ershoufang/103131750460.html,四房大客厅 完全满足四世同堂居住需求,4室2厅,172.43平米,南,精装,中楼层(共12层),板楼,132,"7,656"
西湖区,https://nc.lianjia.com/ershoufang/103139341394.html,小区入住率高，近地铁，户型好，贴近江边,3室1厅,123.86平米,西南 西北,其他,低楼层(共24层),板楼,200,"16,148"
西湖区,https://nc.lianjia.com/ershoufang/103128966890.html,次新小区通透户型，出门地铁四号线，珠，市旁好楼层,3室2厅,135.21平米,南,毛坯,高楼层(共32层),塔楼,218,"16,124"
西湖区,https://nc.lianjia.com/ershoufang/103115683049.html,滨江明珠 朝南 70年产权公寓 精装,1室1厅,44.9平米,南,精装,高楼层(共31层),板塔结合,50,"11,136"
西湖区,https://nc.lianjia.com/ershoufang/103126016276.html,交通便利，上学方便，配套齐全！,2室1厅,60.6平米,南 北,简装,中楼层(共7层),暂无数据,75,"12,377"
西湖区,https://nc.lianjia.com/ershoufang/103125647438.html,临地铁四号线70年产权住宅公寓朝南一房,1室1厅,65.4平米,南,简装,中楼层(共21层),板楼,68,"10,398"
西湖区,https://nc.lianjia.com/ershoufang/103125909764.html,桃苑外国语旁 朝南一房 光线太阳好 总价低,1室0厅,31.04平米,南,精装,低楼层(共21层),板楼,41,"13,209"
西湖区,https://nc.lianjia.com/ershoufang/103127127328.html,品质洋房，品牌物业，户型方正，地铁边，生活便利,4室2厅,129.69平米,南,精装,高楼层(共8层),板楼,235,"18,121"
西湖区,https://nc.lianjia.com/ershoufang/103108596149.html,小区干净整洁 全明户型方形板正 户型通透客厅连阳台,2室2厅,95.72平米,南 北,简装,高楼层(共7层),暂无数据,80,"8,358"
西湖区,https://nc.lianjia.com/ershoufang/103129929290.html,地铁四号线口 远东电梯三房 人车分流环境好,3室2厅,130.96平米,南 北,简装,低楼层(共19层),板楼,120,"9,164"
西湖区,https://nc.lianjia.com/ershoufang/103129924884.html,物业系统完善，常年有物业打理，绿化环境优美,4室2厅,204.82平米,南 北,精装,低楼层(共13层),板楼,205,"10,009"
西湖区,https://nc.lianjia.com/ershoufang/103130187445.html,国贸改善小区，全通透户型，业主诚心出售！,3室2厅,130.19平米,南,毛坯,中楼层(共33层),板楼,215,"16,515"
西湖区,https://nc.lianjia.com/ershoufang/103129806321.html,房东诚心出售，看房方便，交通便利,4室2厅,181.47平米,南,简装,低楼层(共14层),板楼,176,"9,699"
西湖区,https://nc.lianjia.com/ershoufang/103111259757.html,精装壹号精装六房 *大露台 红木家具 独立车位,5室2厅,256.77平米,南 北,精装,低楼层(共38层),板楼,530,"20,642"
西湖区,https://nc.lianjia.com/ershoufang/103130153510.html,中间楼层，采光良好，房东诚心出售,2室2厅,86.48平米,南 北,精装,中楼层(共8层),暂无数据,58,"6,707"
西湖区,https://nc.lianjia.com/ershoufang/103137282282.html,朝阳一线江景房，得房率90%以上，正规4房，视野好,4室2厅,149.5平米,东 南,毛坯,高楼层(共41层),板楼,245,"16,388"
西湖区,https://nc.lianjia.com/ershoufang/103138147972.html,千禧颐河园金三楼层多层三楼，拎包入住家电全带户型好,4室2厅,168.53平米,南,精装,中楼层(共7层),板楼,165,"9,791"
西湖区,https://nc.lianjia.com/ershoufang/103115714871.html,孺子路旺中旺边上，惠民门住宅二区业主诚售,3室1厅,70.63平米,东 西,简装,高楼层(共8层),板楼,44,"6,230"
西湖区,https://nc.lianjia.com/ershoufang/103111118138.html,真实房源，产权清晰，房东诚售！户型合理，通风顺畅,2室1厅,67.68平米,南 北,简装,高楼层(共6层),暂无数据,46,"6,797"
西湖区,https://nc.lianjia.com/ershoufang/103110930432.html,位置好，透气好 ，视野开阔 ，配套成熟,1室1厅,62.28平米,南,简装,高楼层(共23层),板楼,39,"6,263"
西湖区,https://nc.lianjia.com/ershoufang/103110559217.html,买的就是大户   图的就是省心   好房子 好价格,2室2厅,90.73平米,南,简装,中楼层(共7层),暂无数据,70,"7,716"
西湖区,https://nc.lianjia.com/ershoufang/103117824357.html,老城区次新小区 有院子门卫 可以停车,2室2厅,85.98平米,南 北,精装,中楼层(共7层),板楼,75,"8,723"
西湖区,https://nc.lianjia.com/ershoufang/103117758214.html,位置好 地段佳 生活配套设施齐全，户型方正，,2室1厅,71.55平米,南 北,精装,低楼层(共9层),暂无数据,45.8,"6,402"
西湖区,https://nc.lianjia.com/ershoufang/103118494358.html,小区品质高，交通方便，70年产权小户型，总价低,1室1厅,54.54平米,南,精装,高楼层(共31层),板塔结合,58,"10,635"
西湖区,https://nc.lianjia.com/ershoufang/103119216536.html,珠宝街 马家园小区 精装1房 可拎包入住,1室1厅,41.95平米,南 北,简装,中楼层(共8层),暂无数据,29.3,"6,985"
西湖区,https://nc.lianjia.com/ershoufang/103133022736.html,端户2个10平露台 正楼下114平 商圈围绕 环境新可观江,2室2厅,86.96平米,西南,精装,高楼层(共31层),板楼,150,"17,250"
西湖区,https://nc.lianjia.com/ershoufang/103129929290.html,地铁四号线口 远东电梯三房 人车分流环境好,3室2厅,130.96平米,南 北,简装,低楼层(共19层),板楼,120,"9,164"
西湖区,https://nc.lianjia.com/ershoufang/103129924884.html,物业系统完善，常年有物业打理，绿化环境优美,4室2厅,204.82平米,南 北,精装,低楼层(共13层),板楼,205,"10,009"
西湖区,https://nc.lianjia.com/ershoufang/103130187445.html,国贸改善小区，全通透户型，业主诚心出售！,3室2厅,130.19平米,南,毛坯,中楼层(共33层),板楼,215,"16,515"
西湖区,https://nc.lianjia.com/ershoufang/103129806321.html,房东诚心出售，看房方便，交通便利,4室2厅,181.47平米,南,简装,低楼层(共14层),板楼,176,"9,699"
西湖区,https://nc.lianjia.com/ershoufang/103136441838.html,房东诚心出售，绿地大品牌，满五，生活、交通便利,3室2厅,117.65平米,南,其他,中楼层(共30层),板塔结合,205,"17,425"
西湖区,https://nc.lianjia.com/ershoufang/103136298056.html,桃苑外国语旁 70年产权住宅公寓 小户型,1室0厅,24.74平米,北,其他,低楼层(共21层),板楼,36,"14,552"
西湖区,https://nc.lianjia.com/ershoufang/103136240235.html,物业系统完善，常年有物业打理，出入安全绿化环境优美,3室2厅,97.33平米,南,其他,高楼层(共32层),板楼,148,"15,207"
西湖区,https://nc.lianjia.com/ershoufang/103127127328.html,品质洋房，品牌物业，户型方正，地铁边，生活便利,4室2厅,129.69平米,南,精装,高楼层(共8层),板楼,235,"18,121"
西湖区,https://nc.lianjia.com/ershoufang/103126016276.html,交通便利，上学方便，配套齐全！,2室1厅,60.6平米,南 北,简装,中楼层(共7层),暂无数据,75,"12,377"
西湖区,https://nc.lianjia.com/ershoufang/103125647438.html,临地铁四号线70年产权住宅公寓朝南一房,1室1厅,65.4平米,南,简装,中楼层(共21层),板楼,68,"10,398"
西湖区,https://nc.lianjia.com/ershoufang/103136557105.html,业主自住精装三房，诚心出售，拎包入住,3室2厅,127.6平米,南 北,其他,中楼层(共32层),板楼,220,"17,242"
西湖区,https://nc.lianjia.com/ershoufang/103138147972.html,千禧颐河园金三楼层多层三楼，拎包入住家电全带户型好,4室2厅,168.53平米,南,精装,中楼层(共7层),板楼,165,"9,791"
西湖区,https://nc.lianjia.com/ershoufang/103133657652.html,中间楼层，通透户型方正，正荣物业，配套齐全,4室2厅,138.96平米,南,精装,中楼层(共32层),板塔结合,226,"16,264"
西湖区,https://nc.lianjia.com/ershoufang/103137282282.html,朝阳一线江景房，得房率90%以上，正规4房，视野好,4室2厅,149.5平米,东 南,毛坯,高楼层(共41层),板楼,245,"16,388"
西湖区,https://nc.lianjia.com/ershoufang/103139341394.html,小区入住率高，近地铁，户型好，贴近江边,3室1厅,123.86平米,西南 西北,其他,低楼层(共24层),板楼,200,"16,148"
西湖区,https://nc.lianjia.com/ershoufang/103135662049.html,精装修，楼层好，看房提前打个电话，光线充足,2室2厅,55.57平米,南 北,其他,中楼层(共8层),暂无数据,43,"7,738"
西湖区,https://nc.lianjia.com/ershoufang/103132368528.html,抚河公园，南城仓，中楼层，装修不错。房东诚心出售,2室1厅,74.41平米,南 北,精装,中楼层(共9层),暂无数据,42,"5,645"
西湖区,https://nc.lianjia.com/ershoufang/103134558632.html,房子位置好小区环境好，旁边配套齐全，交通便利无遮挡,3室1厅,89.78平米,南,精装,高楼层(共8层),板塔结合,75,"8,354"
西湖区,https://nc.lianjia.com/ershoufang/103134196188.html,楼层低，可以做店面，看房方便，房东诚心,1室1厅,52.98平米,南 北,毛坯,低楼层(共8层),暂无数据,34.8,"6,569"
西湖区,https://nc.lianjia.com/ershoufang/103138063004.html,西湖路公园旁好房，阳光好，中间楼层 看房方便,3室2厅,121.64平米,南 北,其他,中楼层(共8层),暂无数据,71.8,"5,903"
西湖区,https://nc.lianjia.com/ershoufang/103120309922.html,中山路天虹旁2室2厅中楼层出售,2室2厅,73.35平米,南,精装,中楼层(共8层),板楼,50,"6,817"
西湖区,https://nc.lianjia.com/ershoufang/103136887352.html,诚心出售，坐北朝南端正大三房，全天太阳，环境优美,3室2厅,118.18平米,南,毛坯,高楼层(共33层),板楼,200,"16,924"
西湖区,https://nc.lianjia.com/ershoufang/103110382607.html,站小隔壁 精装三房 可拎包入住,3室2厅,141.74平米,南,精装,中楼层(共11层),塔楼,299,"21,095"
西湖区,https://nc.lianjia.com/ershoufang/103132761710.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,2室2厅,62.25平米,南 北,精装,中楼层(共8层),板楼,52,"8,354"
西湖区,https://nc.lianjia.com/ershoufang/103121289025.html,孺子路，船山路旁，生活配套实施齐全两室两厅诚心出售,2室2厅,74.6平米,南 北,精装,高楼层(共8层),暂无数据,32,"4,290"
西湖区,https://nc.lianjia.com/ershoufang/103125770317.html,中海朝阳郡铂宫 近站小一中 采光好视野开阔,3室2厅,107.64平米,南,精装,低楼层(共33层),板楼,170,"15,794"
西湖区,https://nc.lianjia.com/ershoufang/103131673600.html,朝南单间小区环境好交通方便随时看房,1室1厅,37.89平米,南,简装,中楼层(共20层),塔楼,23,"6,071"
西湖区,https://nc.lianjia.com/ershoufang/103138223305.html,小区严谨干净整洁，全明户型方形板正 户型通透,4室2厅,166.48平米,南,其他,中楼层(共11层),暂无数据,150,"9,011"
西湖区,https://nc.lianjia.com/ershoufang/103139238780.html,朝阳新城，正荣御园和珠市隔壁，精装修两房，全天太阳,2室2厅,97.56平米,南,其他,高楼层(共32层),板塔结合,155,"15,888"
西湖区,https://nc.lianjia.com/ershoufang/103123707849.html,城泰江来通透三居室 户型方正 可看江 ，万科品牌物业,3室2厅,141.71平米,南 北,毛坯,低楼层(共46层),板楼,210,"14,819"
西湖区,https://nc.lianjia.com/ershoufang/103127201057.html,近站小，精装修，光线好，视野好,3室2厅,117.57平米,南,精装,高楼层(共30层),板楼,150,"12,759"
西湖区,https://nc.lianjia.com/ershoufang/103111387295.html,建设西路 莱茵半岛 通透户型 洪城大市场 带车库,6室2厅,195.13平米,南,精装,高楼层(共11层),板楼,170,"8,713"
西湖区,https://nc.lianjia.com/ershoufang/103129749879.html,业主自住精装 东端户带车位！视野采光好 可拎包入住,3室2厅,127.6平米,南,精装,中楼层(共32层),板楼,282,"22,101"
西湖区,https://nc.lianjia.com/ershoufang/103130420742.html,抚生佳园 万达天虹旁 户型住宅 居住舒适,3室2厅,73.32平米,南,简装,中楼层(共18层),板楼,65,"8,866"
西湖区,https://nc.lianjia.com/ershoufang/103110798569.html,西湖区老城区优越路段，绿地象南房源出售！！！,3室2厅,98.88平米,南 北,毛坯,中楼层(共22层),板楼,198,"20,025"
西湖区,https://nc.lianjia.com/ershoufang/103129864706.html,桃苑一区 电梯大两房 楼层好 全天太阳  未用,2室1厅,100.59平米,南 北,简装,高楼层(共8层),暂无数据,80,"7,954"
西湖区,https://nc.lianjia.com/ershoufang/103131987689.html,精装修，拎包入住，朝南户型，阳光充足,2室1厅,57.66平米,南 北,精装,高楼层(共30层),暂无数据,50,"8,672"
西湖区,https://nc.lianjia.com/ershoufang/103111198967.html,南浦路廖洲街 通透大两房 出入方便 设施齐全,2室1厅,78.11平米,南,简装,中楼层(共7层),板楼,60,"7,682"
西湖区,https://nc.lianjia.com/ershoufang/103134245853.html,此房户型手续齐全，格局好，采光好，无遮挡，出行方便,4室2厅,161.94平米,南,精装,高楼层(共18层),板楼,248,"15,315"
西湖区,https://nc.lianjia.com/ershoufang/103129905255.html,桃苑外国语地铁，配套成熟，小区环境好,2室1厅,49.02平米,南,简装,高楼层(共7层),暂无数据,53,"10,812"
西湖区,https://nc.lianjia.com/ershoufang/103134689557.html,世茂大观，业主结婚装修全新未入住，一线江景随时看房,3室2厅,116.19平米,南,精装,低楼层(共42层),板楼,163,"14,029"
西湖区,https://nc.lianjia.com/ershoufang/103126848521.html,房东诚心出售  价钱可谈  生活地段便利,2室1厅,55.9平米,东,简装,高楼层(共8层),板楼,27,"4,831"
西湖区,https://nc.lianjia.com/ershoufang/103126512805.html,"恒茂品质,花园高层,配套成熟,拎包入住",4室2厅,202.26平米,南 北,精装,高楼层(共32层),板楼,200,"9,889"
西湖区,https://nc.lianjia.com/ershoufang/103126040856.html,近八一广场 可办公和住家 位置好 采光好 房东急售,1室1厅,53.85平米,西南,精装,高楼层(共26层),塔楼,73,"13,557"
西湖区,https://nc.lianjia.com/ershoufang/103126579846.html,绿地朝阳 近4号线，江景房，精装修，拎包入住,3室2厅,97.49平米,南,精装,中楼层(共32层),暂无数据,160,"16,412"
西湖区,https://nc.lianjia.com/ershoufang/103127460923.html,朝阳新城正荣御尊环境优美，视野开阔，完善的物业管理,3室2厅,107.03平米,南,毛坯,中楼层(共32层),塔楼,176,"16,444"
西湖区,https://nc.lianjia.com/ershoufang/103130564934.html,电梯低楼层，大花园，首付低门槛低,1室1厅,40.67平米,南,简装,低楼层(共18层),板楼,50,"12,295"
西湖区,https://nc.lianjia.com/ershoufang/103129579271.html,朝阳新城一线江景，精装修小区环境优美，物业管理规范,3室2厅,115.99平米,南,精装,高楼层(共30层),板楼,198,"17,071"
西湖区,https://nc.lianjia.com/ershoufang/103118810239.html,户型方正，户型通透，阳光充足，绿化优美,3室2厅,105.01平米,东南,毛坯,高楼层(共19层),板楼,158,"15,047"
西湖区,https://nc.lianjia.com/ershoufang/103119573923.html,成熟小区，环境怡人，温馨舒适。。,1室1厅,45.65平米,南 北,精装,高楼层(共5层),暂无数据,60,"13,144"
西湖区,https://nc.lianjia.com/ershoufang/103136964388.html,精装修 房东急售 价格可以谈 江景好,4室2厅,141.4平米,南 北,其他,50层,板塔结合,190,"13,438"
西湖区,https://nc.lianjia.com/ershoufang/103136794705.html,世茂大观北苑  环境好  物业管理严格 四房两卫,4室2厅,141.4平米,南,其他,50层,板塔结合,235,"16,620"
西湖区,https://nc.lianjia.com/ershoufang/103137120687.html,绳金塔地铁口 电梯洋房 全天太阳 单价不到7000,3室2厅,141.33平米,南,其他,高楼层(共9层),板楼,95,"6,722"
西湖区,https://nc.lianjia.com/ershoufang/103137821799.html,朝阳梅园通透大两房 两卫  单位房 物业便宜,2室2厅,110.41平米,南 北,其他,低楼层(共29层),板楼,144,"13,043"
西湖区,https://nc.lianjia.com/ershoufang/103137821782.html,朝阳 毛坯大两房 单 位房   看房方便,2室2厅,110.52平米,南 北,其他,低楼层(共29层),板楼,144,"13,030"
西湖区,https://nc.lianjia.com/ershoufang/103137424147.html,一线江景楼层好新装修写字楼出售,1室1厅,45.11平米,北,精装,中楼层(共30层),塔楼,32,"7,094"
西湖区,https://nc.lianjia.com/ershoufang/103137424449.html,一线江景楼层好新装修写字楼出售,1室1厅,44.62平米,西北,精装,中楼层(共30层),塔楼,32,"7,172"
西湖区,https://nc.lianjia.com/ershoufang/103137104152.html,桃苑通透大三房有院卫 好楼层 离 校近,3室2厅,139.51平米,南,其他,中楼层(共7层),板塔结合,150,"10,752"
西湖区,https://nc.lianjia.com/ershoufang/103136879885.html,业主居家装修 通透格局诚意出售看房方便,3室2厅,105.96平米,南,精装,低楼层(共33层),板楼,150,"14,157"
